Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
iris,9,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04687379158210982,0.2061816233673764,10.546603105974706,43.73772721173677,23.77443751081735,5.505387218817884,18.269050291999466,1.5849625007211567,0.36702581458785893,1.2179366861332979,21.523342748706416,1.4348895165804276,90.53144890983566,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,0.9866666666666667,0.9777777777777776,0.9326599326599327,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,93.33333333333333,35.55555555555555,?,?,?,?,?
iris,9,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.012901712388682715,0.04849121403965627,2.90288528745361,10.286539882622778,23.77443751081735,0.4632856696231018,23.31115184119425,1.5849625007211567,0.030885711308206786,1.55407678941295,23.311151841194242,1.5540767894129495,98.05132857754336,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,?
iris,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.007967457655221855,0.03192572955317501,1.7926779724249167,6.772469958413344,23.77443751081735,0.2770204642668324,23.497417046550517,1.5849625007211567,0.01846803095112216,1.5664944697700345,23.497417046550513,1.5664944697700343,98.83479697830583,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,?
iris,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.01150201913063154,0.0421453867369111,2.587954304392096,8.940386627219825,23.77443751081735,0.40645251323606335,23.367984997581285,1.5849625007211567,0.027096834215737556,1.557865666505419,23.367984997581278,1.5578656665054185,98.29038010656977,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.001,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,?
iris,10,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.003518085665515078,0.015211603442419062,0.7915692747408923,3.226868384056544,23.77443751081735,0.11814334367022025,23.65629416714713,1.5849625007211567,0.007876222911348017,1.5770862778098087,23.656294167147127,1.5770862778098085,99.50306566194692,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,?
iris,10,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.05060519982438369,0.2044799373177695,11.386169960486328,43.3767450881985,23.77443751081735,4.687870889247216,19.086566621570135,1.5849625007211567,0.3125247259498144,1.2724377747713425,21.378363324717117,1.425224221647808,89.92163669483234,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,1.0,1.0,0.9326599326599326,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,93.33333333333333,35.55555555555555,?,?,?,?,?
iris,10,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.040500696247985135,0.16732405498219066,9.112656655796654,35.49479218006132,23.77443751081735,2.4311506483191483,21.343286862498204,1.5849625007211567,0.16207670988794323,1.4228857908332135,21.76532868635283,1.451021912423522,91.54928976321574,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,1.0,1.0,0.9326599326599327,0.9333333333333333,0.0,0.001,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,39.99999999999999,?,?,?,?,?
iris,10,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.022699730212331338,0.09763006472818164,5.107439297774549,20.71046424509364,23.77443751081735,0.9645117961511886,22.80992571466616,1.5849625007211567,0.06430078641007925,1.5206617143110774,22.809925714666154,1.520661714311077,95.94307206758376,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,37.77777777777778,?,?,?,?,?
iris,10,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.050268857057780635,0.20986010838983657,11.31049283800064,44.51805172289919,23.77443751081735,6.33012689252542,17.44431061829193,1.5849625007211567,0.42200845950169463,1.1629540412194619,21.39983219991505,1.4266554799943367,90.01193904241958,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,0.9866666666666667,0.9777777777777776,0.9326599326599327,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,93.33333333333333,35.55555555555555,?,?,?,?,?
iris,10,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.09305696806842613,0.25797164991233457,20.937817815395874,54.724050902068136,23.77443751081735,8.686235015098084,15.088202495719266,1.5849625007211567,0.5790823343398723,1.0058801663812844,19.341248781858603,1.2894165854572401,81.35312885134863,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.9047619047619048,0.8666666666666667,0.861111111111111,0.821011909068334,0.9599999999999999,0.9338888888888889,0.861111111111111,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,93.33333333333333,42.222222222222214,?,?,?,?,?
iris,10,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.043135165215365756,0.20249051147038655,9.705412173457292,42.95472413599281,23.77443751081735,4.6756385763385575,19.098798934478793,1.5849625007211567,0.3117092384225705,1.2732532622985862,21.648139505005794,1.4432093003337196,91.05636882115888,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,1.0,1.0,0.9326599326599326,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,93.33333333333333,33.33333333333333,?,?,?,?,?
iris,10,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02094951717559717,0.09336500542449021,4.713641364509361,19.805708538352743,23.77443751081735,0.8848246892509243,22.889612821566427,1.5849625007211567,0.05898831261672829,1.5259741881044284,22.889612821566416,1.5259741881044278,96.27825184571311,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,10633.0,2353.0,100.0,35.55555555555555,?,?,?,?,?
Glass,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,9.0,13.0,0.0,40.90909090909091,59.09090909090909,0.0,0.18518518518518523,0.18552747854208962,0.37994397552490466,87.66073246069811,117.14447396346415,48.002518771661116,90.65650898352254,-42.65399021186143,2.181932671439142,4.120750408341934,-1.9388177369027921,12.53401277934247,0.5697278536064759,26.111156456110965,1.0,7.0,0.6666666666666666,10.0,0.3333333333333333,5.0,0.0,0.0,0.4117647058823529,1.0,0.5833333333333334,0.3704792868174742,0.6095238095238096,0.3812118437118437,0.4090909090909091,0.24242424242424238,0.7575757575757577,0.5909090909090909,NaN,0.4090909090909091,NaN,NaN,0.7136021872863979,0.5154221632497034,NaN,0.4090909090909091,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,54.54545454545455,26.623376623376625,?,?,?,?,?
Glass,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,12.0,10.0,0.0,54.54545454545455,45.45454545454545,0.0,0.39393939393939387,0.15634743046054708,0.32466008152893755,73.9189039477619,100.1717989808957,47.702958489802214,51.51078565921529,-3.8078271694130734,2.1683162949910098,2.3413993481461493,-0.1730830531551397,21.259369869803532,0.9663349940819788,44.5661454610793,0.7142857142857143,5.0,0.3333333333333333,5.0,0.6666666666666666,10.0,0.2857142857142857,2.0,0.5,0.7142857142857143,0.588235294117647,0.3563483225498992,0.7619047619047619,0.6226190476190475,0.5454545454545454,0.17164502164502163,0.8283549783549783,0.45454545454545453,0.553030303030303,0.5454545454545454,0.5265597147950088,0.36971133994389566,0.8073593073593074,0.6293203231705905,0.564313725490196,0.5454545454545454,0.001,0.0,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,77.27272727272727,27.922077922077918,?,?,?,?,?
Glass,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,10.0,12.0,0.0,45.45454545454545,54.54545454545455,0.0,0.3089005235602094,0.16282716911303688,0.3525858354162411,76.60425889834401,108.18520756458905,49.1829861507351,83.09006093535034,-33.90707478461524,2.2355902795788682,3.7768209516068336,-1.5412306720279654,18.44949872486832,0.8386135784031055,37.51195315454137,0.8571428571428571,6.0,0.26666666666666666,4.0,0.7333333333333333,11.0,0.14285714285714285,1.0,0.6,0.8571428571428571,0.7058823529411764,0.5523398999523437,0.7714285714285715,0.5229024943310657,0.45454545454545453,0.15692640692640691,0.8430735930735931,0.5454545454545454,NaN,0.45454545454545453,NaN,NaN,0.7536796536796537,0.5531504115236172,NaN,0.45454545454545453,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,68.18181818181819,25.974025974025974,?,?,?,?,?
Glass,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,12.0,10.0,0.0,54.54545454545455,45.45454545454545,0.0,0.4315245478036175,0.1423290871385152,0.3156643878175836,66.20851858601907,95.6406496253204,50.49624802397049,295.8702156436627,-245.3739676196922,2.2952840010895676,13.44864616562103,-11.153362164531464,23.715545755528094,1.0779793525240042,46.9649660788072,0.5714285714285714,4.0,0.26666666666666666,4.0,0.7333333333333333,11.0,0.42857142857142855,3.0,0.5,0.5714285714285714,0.5333333333333333,0.295084445425327,0.7714285714285715,0.5342102342102342,0.5454545454545454,0.11475279106858055,0.8852472089314194,0.45454545454545453,0.678030303030303,0.5454545454545454,0.5401154401154401,0.45575720938492986,0.7935805422647527,0.5849712824311755,0.5947089947089947,0.5454545454545454,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,86.36363636363636,27.272727272727277,?,?,?,?,?
Glass,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,11.0,10.0,0.0,52.38095238095238,47.61904761904762,0.0,0.391304347826087,0.13806976285439268,0.3343598423311086,64.9064763018731,102.50130976248506,46.480971640580634,64.10770958776665,-17.626737947186015,2.2133796019324112,3.0527480756079357,-0.8393684736755246,21.76712835004217,1.0365299214305796,46.83019218780311,0.7142857142857143,5.0,0.35714285714285715,5.0,0.6428571428571429,9.0,0.2857142857142857,2.0,0.5,0.7142857142857143,0.588235294117647,0.337099931231621,0.7448979591836735,0.5612554112554112,0.5238095238095238,0.13884711779448622,0.8611528822055138,0.47619047619047616,0.7063492063492064,0.5238095238095238,0.4936974789915966,0.4217195222300652,0.8165055495882563,0.6839672232529376,0.5563725490196079,0.5238095238095238,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,57.142857142857146,21.768707482993197,?,?,?,?,?
Glass,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,12.0,9.0,0.0,57.142857142857146,42.857142857142854,0.0,0.41486068111455104,0.13051035136336991,0.2870485428896443,61.35280348709746,87.9975639612387,46.480971640580634,32.902794187121565,13.57817745345907,2.2133796019324112,1.566799723196265,0.6465798787361462,25.935595163884,1.2350283411373333,55.79830680914745,0.8571428571428571,6.0,0.42857142857142855,6.0,0.5714285714285714,8.0,0.14285714285714285,1.0,0.5,0.8571428571428571,0.631578947368421,0.408248290463863,0.7653061224489796,0.6663479377765092,0.5714285714285714,0.19285714285714284,0.8071428571428572,0.42857142857142855,0.5634920634920635,0.5714285714285714,0.5311612364243943,0.38981632897409824,0.8488542785535265,0.7235452378309521,0.5830409356725146,0.5714285714285714,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,85.71428571428571,27.210884353741502,?,?,?,?,?
Glass,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,10.0,11.0,0.0,47.61904761904762,52.38095238095238,0.0,0.2826086956521739,0.1500112651095372,0.34365509232130165,70.52016620115755,105.35086039010203,46.480971640580634,60.84239074323416,-14.361419102653528,2.2133796019324112,2.89725670205877,-0.6838771001263585,19.94637123455466,0.9498272016454601,42.91298251850721,0.5714285714285714,4.0,0.5,7.0,0.5,7.0,0.42857142857142855,3.0,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.06741998624632421,0.6632653061224489,0.48283621140763994,0.47619047619047616,0.22431077694235588,0.7756892230576442,0.5238095238095238,NaN,0.47619047619047616,NaN,NaN,0.7498030791263874,0.5520182859468573,NaN,0.47619047619047616,0.001,0.0,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,71.42857142857143,24.48979591836735,?,?,?,?,?
Glass,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,9.0,12.0,0.0,42.857142857142854,57.142857142857146,0.0,0.23404255319148934,0.1670169520542147,0.3754495135128646,79.7126362076934,117.08186100414066,44.43029426371971,759.4873159361474,-715.0570216724277,2.115728298272367,36.166062663626064,-34.0503343653537,13.622239052243415,0.6486780501068293,30.659799305823817,0.5714285714285714,4.0,0.42857142857142855,6.0,0.5714285714285714,8.0,0.42857142857142855,3.0,0.4,0.5714285714285714,0.47058823529411764,0.13483997249264842,0.6428571428571429,0.4707500832500833,0.42857142857142855,0.19517704517704515,0.8048229548229547,0.5714285714285714,0.473015873015873,0.42857142857142855,0.40253374076903486,0.23363370872048808,0.7565120065120066,0.5594402290830862,0.2640374331550802,0.42857142857142855,0.0,0.001,0.0,0.01,0.0,10.0,6682.0,22672.0,3924.0,61.904761904761905,25.170068027210895,?,?,?,?,?
Glass,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,11.0,10.0,0.0,52.38095238095238,47.61904761904762,0.0,0.33333333333333337,0.13474280436970684,0.30993236488478026,64.30906572190554,96.65069938859058,44.43029426371971,55.7526079126083,-11.322313648888588,2.115728298272367,2.6548860910765857,-0.5391577928042185,20.247054616663302,0.9641454579363478,45.57038154301933,0.7142857142857143,5.0,0.42857142857142855,6.0,0.5714285714285714,8.0,0.2857142857142857,2.0,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.26967994498529685,0.7857142857142857,0.6942700156985872,0.5238095238095238,0.20622710622710622,0.793772893772894,0.47619047619047616,NaN,0.5238095238095238,NaN,NaN,0.793956043956044,0.658397422683137,NaN,0.5238095238095238,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,76.19047619047619,25.17006802721089,?,?,?,?,?
Glass,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,8.0,13.0,0.0,38.095238095238095,61.904761904761905,0.0,0.15740740740740738,0.17227230050588688,0.3633211062586696,82.22087069599147,113.29968406362211,44.43029426371971,117.06146846399186,-72.63117420027214,2.115728298272367,5.5743556411424695,-3.458627342870102,15.548947291933441,0.74042606152064,34.99627348772748,0.7142857142857143,5.0,0.5714285714285714,8.0,0.42857142857142855,6.0,0.2857142857142857,2.0,0.38461538461538464,0.7142857142857143,0.5,0.1386750490563073,0.6836734693877551,0.5024092970521542,0.38095238095238093,0.2617826617826618,0.7382173382173381,0.6190476190476191,0.2710622710622711,0.38095238095238093,0.3031746031746032,0.07462932415595029,0.6721117506831792,0.4908677962249391,0.4277777777777778,0.38095238095238093,0.0,0.001,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,61.904761904761905,27.21088435374149,?,?,?,?,?
Glass,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,12.0,10.0,0.0,54.54545454545455,45.45454545454545,0.0,0.3714285714285714,0.1411488710857826,0.3114757754231621,66.69207991512323,96.03433194038554,48.002518771661116,42.27684303904916,5.725675732611954,2.181932671439142,1.9216746835931438,0.2602579878459979,23.113176634193625,1.050598937917892,48.149924682366404,0.8571428571428571,6.0,0.4666666666666667,7.0,0.5333333333333333,8.0,0.14285714285714285,1.0,0.46153846153846156,0.8571428571428571,0.6,0.369910174006524,0.6857142857142857,0.45085470085470086,0.5454545454545454,0.2025974025974026,0.7974025974025974,0.45454545454545453,NaN,0.5454545454545454,NaN,NaN,0.7783549783549784,0.6124910665686067,NaN,0.5454545454545454,0.0,0.001,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,81.81818181818181,28.57142857142857,?,?,?,?,?
Glass,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,11.0,11.0,0.0,50.0,50.0,0.0,0.31830985915492954,0.1325563809854041,0.3073411277830639,62.632174709816425,94.75953577562352,48.002518771661116,43.9334305431902,4.069088228470918,2.181932671439142,1.9969741155995544,0.18495855583958717,24.391941271379117,1.1087246032445053,50.813877887131206,0.7142857142857143,5.0,0.5333333333333333,8.0,0.4666666666666667,7.0,0.2857142857142857,2.0,0.38461538461538464,0.7142857142857143,0.5,0.17142178795424282,0.7238095238095238,0.4936507936507936,0.5,0.20476190476190476,0.7952380952380953,0.5,NaN,0.5,NaN,NaN,0.8432900432900432,0.6758658008658007,NaN,0.5,0.001,0.0,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,72.72727272727273,25.32467532467533,?,?,?,?,?
Glass,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,9.0,13.0,0.0,40.90909090909091,59.09090909090909,0.0,0.2099447513812155,0.1654223122825635,0.35949545364343655,78.16114989533519,110.83977776233183,48.002518771661116,299.70106121950874,-251.69854244784761,2.181932671439142,13.62277550997767,-11.440842838538527,16.563170234907776,0.7528713743139899,34.50479403736216,0.5714285714285714,4.0,0.5333333333333333,8.0,0.4666666666666667,7.0,0.42857142857142855,3.0,0.3333333333333333,0.5714285714285714,0.4210526315789474,0.035634832254989916,0.7238095238095238,0.6847919937205652,0.4090909090909091,0.2305194805194805,0.7694805194805195,0.5909090909090909,0.38636363636363635,0.4090909090909091,0.3667536610120343,0.16152848890504826,0.7404761904761905,0.6116948110369163,0.37825624667729935,0.4090909090909091,0.001,0.002,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,72.72727272727273,27.272727272727277,?,?,?,?,?
Glass,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,192.0,22.0,12.0,10.0,0.0,54.54545454545455,45.45454545454545,0.0,0.3888888888888889,0.14365211850863072,0.3183912797613562,67.87485081429998,98.16652292136004,48.002518771661116,70.16464792001123,-22.162129148350118,2.181932671439142,3.189302178182329,-1.0073695067431871,24.125693160465598,1.0966224163848,50.25922342789333,1.0,7.0,0.5333333333333333,8.0,0.4666666666666667,7.0,0.0,0.0,0.4666666666666667,1.0,0.6363636363636364,0.4666666666666667,0.7142857142857143,0.45575218432361286,0.5454545454545454,0.1764069264069264,0.8235930735930737,0.45454545454545453,0.7166666666666667,0.5454545454545454,0.46813590449954084,0.43252670309825986,0.7816814764183185,0.6126792399519672,0.5542087542087543,0.5454545454545454,0.0,0.001,0.0,0.0,0.0,0.0,6682.0,22563.0,4033.0,68.18181818181819,26.623376623376625,?,?,?,?,?
Glass,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,6.0,15.0,0.0,28.571428571428573,71.42857142857143,0.0,0.12742382271468145,0.19145539741703446,0.3873636790303351,91.55479316949923,121.06723644234927,43.687682106412375,106.10477647778512,-62.41709437137275,2.0803658145910653,5.0526084037040535,-2.972242589112988,8.234297153790843,0.3921093882757544,18.84809803764396,0.2857142857142857,2.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.7142857142857143,5.0,0.4,0.2857142857142857,0.3333333333333333,0.07905694150420949,0.7346938775510204,0.5059833024118738,0.2857142857142857,0.15085791401580875,0.8491420859841913,0.7142857142857143,NaN,0.2857142857142857,NaN,NaN,0.7144661103307721,0.533656290799148,NaN,0.2857142857142857,0.001,0.0,0.01,0.0,10.0,0.0,6682.0,22672.0,3924.0,57.142857142857146,27.2108843537415,?,?,?,?,?
Glass,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,10.0,11.0,0.0,47.61904761904762,52.38095238095238,0.0,0.27358490566037735,0.16471970962353644,0.3405669392162487,78.2604955224947,105.66097594737579,45.61076164279371,54.579234955296094,-8.968473312502383,2.1719410306092244,2.599011188347433,-0.42707015773820867,17.279598729095202,0.8228380347188191,37.884915986324685,1.0,7.0,0.5,7.0,0.5,7.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.5,0.7551020408163265,0.5460016174301888,0.47619047619047616,0.21100828995565837,0.7889917100443417,0.5238095238095238,NaN,0.47619047619047616,NaN,NaN,0.7618221377619874,0.5791165184022327,NaN,0.47619047619047616,0.001,0.001,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,66.66666666666667,28.571428571428577,?,?,?,?,?
Glass,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,11.0,10.0,0.0,52.38095238095238,47.61904761904762,0.0,0.339622641509434,0.13574181373857713,0.32627676218387297,63.73058645662996,99.88233947104632,46.9240235160291,282.64314015664104,-235.71911664061193,2.2344773102871,13.459197150316239,-11.22471984002914,22.793149710135488,1.0853880814350232,48.57458504671796,0.7142857142857143,5.0,0.42857142857142855,6.0,0.5714285714285714,8.0,0.2857142857142857,2.0,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.26967994498529685,0.7346938775510204,0.6005952380952381,0.5238095238095238,0.2192982456140351,0.7807017543859649,0.47619047619047616,NaN,0.5238095238095238,NaN,NaN,0.8349087003222342,0.6970979417407989,NaN,0.5238095238095238,0.0,0.001,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,76.19047619047619,24.489795918367342,?,?,?,?,?
Glass,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,2.02203281558E7,193.0,21.0,12.0,9.0,0.0,57.142857142857146,42.857142857142854,0.0,0.43413173652694603,0.14628164415145517,0.3377985651407598,68.67902168720508,103.4094819698116,46.9240235160291,337.152877612716,-290.2288540966869,2.2344773102871,16.05489893393886,-13.820421623651757,18.11501415049923,0.8626197214523443,38.60498907198612,1.0,7.0,0.21428571428571427,3.0,0.7857142857142857,11.0,0.0,0.0,0.7,1.0,0.8235294117647058,0.7416198487095663,0.8877551020408163,0.6893424036281179,0.5714285714285714,0.1179615705931495,0.8820384294068504,0.42857142857142855,0.5746031746031746,0.5714285714285714,0.5348272642390289,0.4511463970609059,0.7736086247364443,0.5462714325496281,0.4261437908496732,0.5714285714285714,0.001,0.0,0.0,0.0,0.0,0.0,6682.0,22672.0,3924.0,71.42857142857143,23.129251700680275,?,?,?,?,?
